Date,HomeTeam,FTHG,AwayTeam,FTAG
22.01.2016,Rennes,1,Ajaccio GFCO,0
23.01.2016,Guingamp,1,Bastia,0
23.01.2016,Lille,1,Troyes,3
23.01.2016,Montpellier,1,Caen,2
23.01.2016,Nantes,2,Bordeaux,2
23.01.2016,Nice,2,Lorient,1
23.01.2016,Paris SG,5,Angers,1
24.01.2016,Lyon,1,Marseille,1
24.01.2016,Monaco,4,Toulouse,0
24.01.2016,Reims,1,St Etienne,1
29.01.2016,Marseille,1,Lille,1
30.01.2016,Ajaccio GFCO,0,Montpellier,4
30.01.2016,Angers,3,Monaco,0
30.01.2016,Bastia,1,Lyon,0
30.01.2016,Lorient,2,Reims,0
30.01.2016,Toulouse,1,Guingamp,2
30.01.2016,Troyes,0,Nantes,1
31.01.2016,Bordeaux,4,Rennes,0
31.01.2016,Caen,2,Nice,0
31.01.2016,St Etienne,0,Paris SG,2
02.02.2016,Monaco,2,Bastia,0
02.02.2016,Montpellier,0,Marseille,1
03.02.2016,Guingamp,4,Troyes,0
03.02.2016,Lille,1,Caen,0
03.02.2016,Lyon,3,Bordeaux,0
03.02.2016,Nantes,3,Ajaccio GFCO,1
03.02.2016,Nice,1,Toulouse,0
03.02.2016,Paris SG,3,Lorient,1
03.02.2016,Reims,2,Angers,1
04.02.2016,Rennes,0,St Etienne,1
06.02.2016,Ajaccio GFCO,0,Guingamp,0
06.02.2016,Angers,0,Lyon,3
06.02.2016,Bastia,2,Troyes,0
06.02.2016,Caen,0,Reims,2
06.02.2016,Lorient,1,Montpellier,1
06.02.2016,Monaco,1,Nice,0
06.02.2016,Toulouse,0,Nantes,0
07.02.2016,Bordeaux,1,St Etienne,4
07.02.2016,Lille,1,Rennes,1
07.02.2016,Marseille,1,Paris SG,2
12.02.2016,Rennes,1,Angers,0
13.02.2016,Ajaccio GFCO,2,Troyes,3
13.02.2016,Guingamp,2,Bordeaux,4
13.02.2016,Montpellier,2,Toulouse,0
13.02.2016,Nantes,2,Lorient,1
13.02.2016,Paris SG,0,Lille,0
13.02.2016,Reims,0,Bastia,1
14.02.2016,Lyon,4,Caen,1
14.02.2016,Nice,1,Marseille,1
14.02.2016,St Etienne,1,Monaco,1
19.02.2016,Bordeaux,0,Nice,0
20.02.2016,Angers,2,Montpellier,3
20.02.2016,Lorient,4,Guingamp,3
20.02.2016,Monaco,3,Troyes,1
20.02.2016,Paris SG,4,Reims,1
20.02.2016,Toulouse,1,Ajaccio GFCO,1
21.02.2016,Caen,1,Rennes,0
21.02.2016,Lille,1,Lyon,0
21.02.2016,Marseille,1,St Etienne,1
26.02.2016,Nice,0,Bastia,2
27.02.2016,Guingamp,2,Angers,2
27.02.2016,Montpellier,3,Lille,0
27.02.2016,Reims,4,Bordeaux,1
27.02.2016,Toulouse,1,Rennes,2
27.02.2016,Troyes,0,Lorient,1
28.02.2016,Lyon,2,Paris SG,1
28.02.2016,Nantes,0,Monaco,0
28.02.2016,St Etienne,1,Caen,2
04.03.2016,Caen,2,Monaco,2
05.03.2016,Angers,0,St Etienne,0
05.03.2016,Bastia,0,Lorient,0
05.03.2016,Bordeaux,1,Ajaccio GFCO,1
05.03.2016,Lille,2,Reims,0
05.03.2016,Nice,2,Troyes,1
05.03.2016,Paris SG,0,Montpellier,0
06.03.2016,Lyon,5,Guingamp,1
06.03.2016,Marseille,1,Toulouse,1
06.03.2016,Rennes,4,Nantes,1
09.03.2016,Ajaccio GFCO,1,Marseille,1
09.03.2016,Bastia,0,Nantes,0
11.03.2016,Monaco,2,Reims,2
12.03.2016,Ajaccio GFCO,1,Caen,0
12.03.2016,Bastia,1,Lille,2
12.03.2016,Guingamp,2,St Etienne,0
12.03.2016,Lorient,1,Marseille,1
12.03.2016,Montpellier,0,Nice,2
12.03.2016,Toulouse,4,Bordeaux,0
13.03.2016,Nantes,2,Angers,0
13.03.2016,Rennes,2,Lyon,2
13.03.2016,Troyes,0,Paris SG,9
18.03.2016,Marseille,2,Rennes,5
19.03.2016,Angers,5,Lorient,1
19.03.2016,Caen,2,Troyes,1
19.03.2016,Lille,1,Toulouse,0
19.03.2016,Lyon,2,Nantes,0
19.03.2016,Reims,0,Guingamp,1
19.03.2016,St Etienne,3,Montpellier,0
20.03.2016,Bordeaux,1,Bastia,1
20.03.2016,Nice,3,Ajaccio GFCO,0
20.03.2016,Paris SG,0,Monaco,2
01.04.2016,Monaco,1,Bordeaux,2
02.04.2016,Ajaccio GFCO,0,St Etienne,2
02.04.2016,Guingamp,2,Montpellier,2
02.04.2016,Paris SG,4,Nice,1
02.04.2016,Rennes,3,Reims,1
02.04.2016,Toulouse,2,Caen,0
02.04.2016,Troyes,0,Angers,1
03.04.2016,Bastia,2,Marseille,1
03.04.2016,Lorient,1,Lyon,3
03.04.2016,Nantes,0,Lille,3
08.04.2016,Montpellier,0,Lyon,2
09.04.2016,Angers,0,Ajaccio GFCO,0
09.04.2016,Caen,1,Lorient,2
09.04.2016,Guingamp,0,Paris SG,2
09.04.2016,Reims,2,Nantes,1
09.04.2016,St Etienne,1,Troyes,0
09.04.2016,Toulouse,4,Bastia,0
10.04.2016,Lille,4,Monaco,1
10.04.2016,Marseille,0,Bordeaux,0
10.04.2016,Nice,3,Rennes,0
15.04.2016,Lyon,1,Nice,1
16.04.2016,Ajaccio GFCO,2,Lille,4
16.04.2016,Bastia,0,St Etienne,1
16.04.2016,Bordeaux,1,Angers,3
16.04.2016,Lorient,1,Toulouse,1
16.04.2016,Paris SG,6,Caen,0
16.04.2016,Troyes,2,Reims,1
17.04.2016,Monaco,2,Marseille,1
17.04.2016,Nantes,0,Montpellier,2
17.04.2016,Rennes,0,Guingamp,3
22.04.2016,Nice,2,Reims,0
23.04.2016,Toulouse,2,Lyon,3
24.04.2016,Ajaccio GFCO,3,Bastia,2
24.04.2016,Guingamp,1,Caen,1
24.04.2016,Marseille,1,Nantes,1
24.04.2016,Montpellier,4,Troyes,1
