Date,HomeTeam,FTHG,AwayTeam,FTAG
17.01.2016,Carpi,2,Sampdoria,1
17.01.2016,Chievo,1,Empoli,1
17.01.2016,Genoa,4,Palermo,0
17.01.2016,Milan,2,Fiorentina,0
17.01.2016,Roma,1,Verona,1
17.01.2016,Udinese,0,Juventus,4
20.01.2016,Sassuolo,1,Torino,1
23.01.2016,Empoli,2,Milan,2
23.01.2016,Frosinone,0,Atalanta,0
24.01.2016,Fiorentina,2,Torino,0
24.01.2016,Inter,1,Carpi,1
24.01.2016,Juventus,1,Roma,0
24.01.2016,Lazio,4,Chievo,1
24.01.2016,Palermo,4,Udinese,1
24.01.2016,Sampdoria,2,Napoli,4
24.01.2016,Sassuolo,0,Bologna,2
24.01.2016,Verona,1,Genoa,1
30.01.2016,Atalanta,1,Sassuolo,1
30.01.2016,Carpi,1,Palermo,1
30.01.2016,Roma,3,Frosinone,1
31.01.2016,Bologna,3,Sampdoria,2
31.01.2016,Chievo,0,Juventus,4
31.01.2016,Genoa,0,Fiorentina,0
31.01.2016,Milan,3,Inter,0
31.01.2016,Napoli,5,Empoli,1
31.01.2016,Torino,0,Verona,0
31.01.2016,Udinese,0,Lazio,0
02.02.2016,Sassuolo,0,Roma,2
03.02.2016,Empoli,1,Udinese,1
03.02.2016,Fiorentina,2,Carpi,1
03.02.2016,Frosinone,1,Bologna,0
03.02.2016,Inter,1,Chievo,0
03.02.2016,Juventus,1,Genoa,0
03.02.2016,Lazio,0,Napoli,2
03.02.2016,Palermo,0,Milan,2
03.02.2016,Sampdoria,2,Torino,2
03.02.2016,Verona,2,Atalanta,1
06.02.2016,Bologna,1,Fiorentina,1
06.02.2016,Genoa,0,Lazio,0
07.02.2016,Atalanta,0,Empoli,0
07.02.2016,Frosinone,0,Juventus,2
07.02.2016,Milan,1,Udinese,1
07.02.2016,Napoli,1,Carpi,0
07.02.2016,Roma,2,Sampdoria,1
07.02.2016,Sassuolo,2,Palermo,2
07.02.2016,Torino,1,Chievo,2
07.02.2016,Verona,3,Inter,3
11.02.2016,Lazio,5,Verona,2
12.02.2016,Carpi,1,Roma,3
13.02.2016,Chievo,1,Sassuolo,1
13.02.2016,Empoli,1,Frosinone,2
13.02.2016,Juventus,1,Napoli,0
14.02.2016,Fiorentina,2,Inter,1
14.02.2016,Milan,2,Genoa,1
14.02.2016,Palermo,1,Torino,3
14.02.2016,Sampdoria,0,Atalanta,0
14.02.2016,Udinese,0,Bologna,1
19.02.2016,Bologna,0,Juventus,0
20.02.2016,Inter,3,Sampdoria,1
20.02.2016,Verona,3,Chievo,1
21.02.2016,Atalanta,2,Fiorentina,3
21.02.2016,Frosinone,0,Lazio,0
21.02.2016,Genoa,2,Udinese,1
21.02.2016,Roma,5,Palermo,0
21.02.2016,Sassuolo,3,Empoli,2
21.02.2016,Torino,0,Carpi,0
22.02.2016,Napoli,1,Milan,1
27.02.2016,Empoli,1,Roma,3
27.02.2016,Milan,1,Torino,0
28.02.2016,Carpi,1,Atalanta,1
28.02.2016,Chievo,1,Genoa,0
28.02.2016,Juventus,2,Inter,0
28.02.2016,Palermo,0,Bologna,0
28.02.2016,Sampdoria,2,Frosinone,0
28.02.2016,Udinese,2,Verona,0
29.02.2016,Fiorentina,1,Napoli,1
29.02.2016,Lazio,0,Sassuolo,2
04.03.2016,Roma,4,Fiorentina,1
05.03.2016,Napoli,3,Chievo,1
05.03.2016,Verona,0,Sampdoria,3
06.03.2016,Atalanta,0,Juventus,2
06.03.2016,Bologna,0,Carpi,0
06.03.2016,Frosinone,2,Udinese,0
06.03.2016,Genoa,1,Empoli,0
06.03.2016,Inter,3,Palermo,1
06.03.2016,Sassuolo,2,Milan,0
06.03.2016,Torino,1,Lazio,1
11.03.2016,Juventus,1,Sassuolo,0
12.03.2016,Empoli,1,Sampdoria,1
12.03.2016,Inter,2,Bologna,1
13.03.2016,Carpi,2,Frosinone,1
13.03.2016,Chievo,0,Milan,0
13.03.2016,Fiorentina,1,Verona,1
13.03.2016,Genoa,3,Torino,2
13.03.2016,Lazio,2,Atalanta,0
13.03.2016,Palermo,0,Napoli,1
13.03.2016,Udinese,1,Roma,2
